Local time,Open,High,Low,Close,Volume
28.02.2015 19:00:00.000 GMT-0500,119.701,122.025,118.328,119.979,2681546.6907
31.03.2015 20:00:00.000 GMT-0400,119.975,120.844,118.497,119.475,2387705.1478999997
30.04.2015 20:00:00.000 GMT-0400,119.472,124.460,118.886,124.246,2293483.1686
31.05.2015 20:00:00.000 GMT-0400,124.252,125.853,121.942,122.418,2675682.3408
30.06.2015 20:00:00.000 GMT-0400,122.408,124.582,120.414,123.854,2242405.3992999997
31.07.2015 20:00:00.000 GMT-0400,123.882,125.280,116.182,121.109,2490874.3559000003
31.08.2015 20:00:00.000 GMT-0400,121.108,121.325,118.590,119.875,3557187.0409999993
30.09.2015 20:00:00.000 GMT-0400,119.875,121.501,118.063,120.598,2817150.9538000003
31.10.2015 20:00:00.000 GMT-0400,120.355,123.750,120.257,123.212,2245626.8928
30.11.2015 19:00:00.000 GMT-0500,123.211,123.670,120.005,120.230,2575978.3328
31.12.2015 19:00:00.000 GMT-0500,120.188,121.686,115.974,121.348,3903146.4631999996
31.01.2016 19:00:00.000 GMT-0500,121.345,121.439,110.980,112.410,4469559.675299999
29.02.2016 19:00:00.000 GMT-0500,112.412,114.555,110.666,112.513,3872704.9340000004
31.03.2016 20:00:00.000 GMT-0400,112.516,112.529,106.276,106.315,3479787.9032000005
30.04.2016 20:00:00.000 GMT-0400,106.203,111.446,105.549,110.633,3021463.3346
31.05.2016 20:00:00.000 GMT-0400,110.636,110.830,98.955,103.091,3835966.0540999994
30.06.2016 20:00:00.000 GMT-0400,103.094,107.492,99.994,102.334,8023136.0641
31.07.2016 20:00:00.000 GMT-0400,102.334,103.530,99.541,103.315,11716977.8088
31.08.2016 20:00:00.000 GMT-0400,103.316,104.320,100.085,101.297,13757738.0644
30.09.2016 20:00:00.000 GMT-0400,101.210,105.531,101.184,104.824,9497823.556800004
31.10.2016 20:00:00.000 GMT-0400,104.823,114.824,101.191,114.681,5199453.788299999
30.11.2016 19:00:00.000 GMT-0500,114.683,118.665,112.876,116.929,4105629.6972999987
31.12.2016 19:00:00.000 GMT-0500,116.762,118.604,112.080,112.774,5427384.1773999985
31.01.2017 19:00:00.000 GMT-0500,112.774,114.957,111.594,113.095,4078492.5681
28.02.2017 19:00:00.000 GMT-0500,113.096,115.504,110.109,111.379,4369297.3056
31.03.2017 20:00:00.000 GMT-0400,111.364,111.778,108.132,111.310,3830363.7707999996
30.04.2017 20:00:00.000 GMT-0400,111.310,114.370,110.237,110.800,3778561.070899999
31.05.2017 20:00:00.000 GMT-0400,110.796,112.925,108.814,112.352,3481530.8018999994
30.06.2017 20:00:00.000 GMT-0400,112.058,114.494,110.211,110.356,3620365.2644999996
31.07.2017 20:00:00.000 GMT-0400,110.358,111.048,108.266,110.131,4267451.5961
31.08.2017 20:00:00.000 GMT-0400,110.132,113.257,107.318,112.471,3850968.9294
30.09.2017 20:00:00.000 GMT-0400,112.642,114.450,111.653,113.653,3486609.1364
31.10.2017 20:00:00.000 GMT-0400,113.652,114.735,110.841,112.588,3375608.2931999993
30.11.2017 19:00:00.000 GMT-0500,112.587,113.750,111.408,112.658,2877596.0816999995
31.12.2017 19:00:00.000 GMT-0500,112.594,113.386,108.283,109.194,3612678.8712999993
31.01.2018 19:00:00.000 GMT-0500,109.193,110.482,105.550,106.634,4439084.266
28.02.2018 19:00:00.000 GMT-0500,106.635,107.291,104.630,106.249,4130287.711
31.03.2018 20:00:00.000 GMT-0400,106.167,109.536,105.657,109.312,3139777.6751999995
30.04.2018 20:00:00.000 GMT-0400,109.309,111.395,108.111,108.783,3186094.8318
31.05.2018 20:00:00.000 GMT-0400,108.786,110.942,108.733,110.671,3149543.6491
30.06.2018 20:00:00.000 GMT-0400,110.561,113.173,110.278,111.833,3427142.2867999994
31.07.2018 20:00:00.000 GMT-0400,111.832,112.150,109.775,111.065,3039865.4493000004
31.08.2018 20:00:00.000 GMT-0400,111.064,113.845,110.380,113.797,2249274.8671000004
30.09.2018 20:00:00.000 GMT-0400,113.796,114.549,111.377,112.855,3854771.6613999996
31.10.2018 20:00:00.000 GMT-0400,112.857,114.205,112.304,113.437,3014299.0508999997
30.11.2018 19:00:00.000 GMT-0500,113.659,113.821,109.554,109.556,3998987.7561
31.12.2018 19:00:00.000 GMT-0500,109.648,109.999,104.736,108.846,4533414.421099999
31.01.2019 19:00:00.000 GMT-0500,108.846,111.493,108.725,111.363,3168485.8344999994
28.02.2019 19:00:00.000 GMT-0500,111.362,112.137,109.708,110.986,3877768.7854999998
31.03.2019 20:00:00.000 GMT-0400,110.986,112.399,110.810,111.398,2730182.3485000003
30.04.2019 20:00:00.000 GMT-0400,111.397,111.699,108.277,108.278,3931484.6277000005
31.05.2019 20:00:00.000 GMT-0400,108.275,108.800,106.778,108.378,3767252.0451999996
30.06.2019 20:00:00.000 GMT-0400,108.378,108.997,107.211,108.817,3090878.006499999
31.07.2019 20:00:00.000 GMT-0400,108.819,109.318,104.453,106.228,5946781.708499999
31.08.2019 20:00:00.000 GMT-0400,106.061,108.475,105.737,108.058,4031727.2052
30.09.2019 20:00:00.000 GMT-0400,108.059,109.287,106.483,108.000,3856800.2288999995
31.10.2019 20:00:00.000 GMT-0400,108.000,109.669,107.887,109.469,2391613.7992
30.11.2019 19:00:00.000 GMT-0500,109.509,109.727,108.427,108.631,2071515.5978999995
31.12.2019 19:00:00.000 GMT-0500,108.730,110.290,107.651,108.308,2871686.5431
31.01.2020 19:00:00.000 GMT-0500,108.416,112.224,107.510,107.994,4959870.227999999
29.02.2020 19:00:00.000 GMT-0500,107.434,111.713,101.180,107.509,10031931.340500003
31.03.2020 20:00:00.000 GMT-0400,107.506,109.381,106.357,107.281,4115101.2345000003
30.04.2020 20:00:00.000 GMT-0400,107.280,108.088,105.986,107.709,2521583.8089
31.05.2020 20:00:00.000 GMT-0400,107.712,109.849,106.072,107.993,4334825.6369
30.06.2020 20:00:00.000 GMT-0400,107.991,108.164,104.186,105.819,3930776.1520000002
31.07.2020 20:00:00.000 GMT-0400,105.772,107.049,105.101,105.997,5321856.9147
31.08.2020 20:00:00.000 GMT-0400,105.997,106.552,103.999,105.449,3824518.5644999994
30.09.2020 20:00:00.000 GMT-0400,105.448,106.107,104.025,104.623,2783075.5684999996
31.10.2020 20:00:00.000 GMT-0400,104.518,105.676,103.176,104.305,3354477.6821999997
30.11.2020 19:00:00.000 GMT-0500,104.304,104.751,102.873,103.259,2186501.1618000004
31.12.2020 19:00:00.000 GMT-0500,103.097,104.940,102.591,104.717,2055772.9929
31.01.2021 19:00:00.000 GMT-0500,104.715,106.692,104.408,106.481,1650798.9855999998
28.02.2021 19:00:00.000 GMT-0500,106.480,110.965,106.364,110.758,2417883.6119
31.03.2021 20:00:00.000 GMT-0400,110.758,110.847,107.476,109.296,1899111.7580000001
30.04.2021 20:00:00.000 GMT-0400,109.283,110.198,108.337,109.492,1757048.0894999998
31.05.2021 20:00:00.000 GMT-0400,109.493,111.137,109.187,111.130,1810918.1601999998
30.06.2021 20:00:00.000 GMT-0400,111.131,111.657,109.063,109.672,2150506.484
31.07.2021 20:00:00.000 GMT-0400,109.669,110.801,108.721,110.056,1734398.7385000002
31.08.2021 20:00:00.000 GMT-0400,110.056,112.078,109.112,111.464,1821184.4306999997
30.09.2021 20:00:00.000 GMT-0400,111.463,114.700,110.821,114.236,2381902.4895999995
31.10.2021 20:00:00.000 GMT-0400,114.236,115.522,112.530,113.300,2942373.0347999996
30.11.2021 19:00:00.000 GMT-0500,113.300,115.206,112.558,115.091,2371428.8655
31.12.2021 19:00:00.000 GMT-0500,115.039,116.352,113.466,115.120,2475336.5990999998
31.01.2022 19:00:00.000 GMT-0500,115.119,116.337,114.150,115.085,2997767.8876
28.02.2022 19:00:00.000 GMT-0500,115.086,125.097,114.649,121.743,3958294.3547999994
31.03.2022 20:00:00.000 GMT-0400,121.743,131.251,121.742,129.824,5458045.3305
30.04.2022 20:00:00.000 GMT-0400,129.723,131.345,126.359,128.737,5552208.1013
31.05.2022 20:00:00.000 GMT-0400,128.737,137.002,128.734,135.797,6071671.2093
30.06.2022 20:00:00.000 GMT-0400,135.796,139.387,132.503,133.368,5412862.821699999
31.07.2022 20:00:00.000 GMT-0400,133.367,139.444,130.392,139.329,9551616.4362
31.08.2022 20:00:00.000 GMT-0400,139.330,145.901,139.061,144.698,11756901.093899999
30.09.2022 20:00:00.000 GMT-0400,144.613,151.941,143.521,148.733,10712163.2601
31.10.2022 20:00:00.000 GMT-0400,148.733,148.822,137.259,137.355,16547643.7871
30.11.2022 19:00:00.000 GMT-0500,137.355,138.171,130.566,131.072,13816199.932800002
31.12.2022 19:00:00.000 GMT-0500,130.925,134.773,127.218,130.111,12578236.873600004
31.01.2023 19:00:00.000 GMT-0500,130.109,136.917,128.080,136.344,12263542.38800001
28.02.2023 19:00:00.000 GMT-0500,136.344,137.910,129.638,132.797,15242962.88249999
31.03.2023 20:00:00.000 GMT-0400,132.797,132.797,132.797,132.797,0
