Local time,Open,High,Low,Close,Volume
13.04.2007 20:00:00.000 GMT-0400,119.193,119.193,119.193,119.193,0
14.04.2007 20:00:00.000 GMT-0400,119.192,119.300,119.100,119.265,1654.64
15.04.2007 20:00:00.000 GMT-0400,119.250,119.860,119.230,119.740,543272.0625
16.04.2007 20:00:00.000 GMT-0400,119.740,119.800,118.805,118.810,984703.125
17.04.2007 20:00:00.000 GMT-0400,118.810,118.900,118.110,118.355,942693.5
18.04.2007 20:00:00.000 GMT-0400,118.355,118.585,117.610,118.420,986755.5625
19.04.2007 20:00:00.000 GMT-0400,118.425,118.955,118.420,118.673,658784.9375
20.04.2007 20:00:00.000 GMT-0400,118.673,118.673,118.673,118.673,0
21.04.2007 20:00:00.000 GMT-0400,118.662,118.950,118.571,118.770,77365.5
22.04.2007 20:00:00.000 GMT-0400,118.770,119.030,118.225,118.450,783099.75
23.04.2007 20:00:00.000 GMT-0400,118.450,118.940,118.235,118.580,856913.6875
24.04.2007 20:00:00.000 GMT-0400,118.580,118.840,118.265,118.650,817196.375
25.04.2007 20:00:00.000 GMT-0400,118.650,119.670,118.530,119.545,927165.25
26.04.2007 20:00:00.000 GMT-0400,119.550,119.760,118.880,119.464,821067
27.04.2007 20:00:00.000 GMT-0400,119.464,119.464,119.464,119.464,0
28.04.2007 20:00:00.000 GMT-0400,119.452,119.705,119.110,119.380,132850.6406
29.04.2007 20:00:00.000 GMT-0400,119.380,119.750,119.295,119.450,1285340
30.04.2007 20:00:00.000 GMT-0400,119.450,119.890,119.070,119.780,1883396.75
01.05.2007 20:00:00.000 GMT-0400,119.770,120.280,119.500,120.180,2211829.5
02.05.2007 20:00:00.000 GMT-0400,120.180,120.465,119.965,120.380,1452313.25
03.05.2007 20:00:00.000 GMT-0400,120.380,120.460,119.900,120.268,1322497.875
04.05.2007 20:00:00.000 GMT-0400,120.268,120.268,120.268,120.268,0
05.05.2007 20:00:00.000 GMT-0400,120.456,120.456,119.985,120.105,130474.7031
06.05.2007 20:00:00.000 GMT-0400,120.105,120.130,119.785,120.100,1197898.25
07.05.2007 20:00:00.000 GMT-0400,120.100,120.130,119.520,119.950,2551379
08.05.2007 20:00:00.000 GMT-0400,119.950,120.230,119.625,120.150,2250798
09.05.2007 20:00:00.000 GMT-0400,120.150,120.530,119.700,119.895,3491960
10.05.2007 20:00:00.000 GMT-0400,119.895,120.261,119.470,120.185,3041536.75
11.05.2007 20:00:00.000 GMT-0400,120.185,120.185,120.185,120.185,0
12.05.2007 20:00:00.000 GMT-0400,120.255,120.315,120.035,120.105,202622.375
13.05.2007 20:00:00.000 GMT-0400,120.110,120.495,120.050,120.450,2472956.75
14.05.2007 20:00:00.000 GMT-0400,120.450,120.575,120.120,120.230,2940661.75
15.05.2007 20:00:00.000 GMT-0400,120.230,120.840,120.175,120.800,2977238
16.05.2007 20:00:00.000 GMT-0400,120.800,121.360,120.755,121.290,2551253.5
17.05.2007 20:00:00.000 GMT-0400,121.290,121.390,120.685,121.133,2225769.25
18.05.2007 20:00:00.000 GMT-0400,121.133,121.133,121.133,121.133,0
19.05.2007 20:00:00.000 GMT-0400,121.090,121.186,120.896,121.145,230262.7031
20.05.2007 20:00:00.000 GMT-0400,121.145,121.630,121.110,121.460,1911837.5
21.05.2007 20:00:00.000 GMT-0400,121.460,121.710,121.200,121.700,1986780.25
