Local time,Open,High,Low,Close,Volume
23.08.2009 20:00:00.000 GMT-0400,1.08040,1.10205,1.07185,1.09160,755009.6973000001
30.08.2009 20:00:00.000 GMT-0400,1.09155,1.11020,1.08230,1.08465,718896.9551000001
06.09.2009 20:00:00.000 GMT-0400,1.08465,1.08795,1.06740,1.07865,661207.2247
13.09.2009 20:00:00.000 GMT-0400,1.07865,1.09265,1.05900,1.06905,828777.3165000001
20.09.2009 20:00:00.000 GMT-0400,1.06900,1.09825,1.06588,1.09325,1077901.8165000002
27.09.2009 20:00:00.000 GMT-0400,1.09315,1.09910,1.06710,1.07960,1227894.297
04.10.2009 20:00:00.000 GMT-0400,1.07960,1.07975,1.04028,1.04180,1308551.0078999999
11.10.2009 20:00:00.000 GMT-0400,1.04180,1.04510,1.02009,1.03825,1241152.3085999999
18.10.2009 20:00:00.000 GMT-0400,1.03820,1.05825,1.02650,1.05325,1412310.1953999999
25.10.2009 20:00:00.000 GMT-0400,1.05325,1.08675,1.05005,1.08285,1307377.3068
01.11.2009 19:00:00.000 GMT-0500,1.08285,1.08525,1.05940,1.07410,1438139.0821
08.11.2009 19:00:00.000 GMT-0500,1.07410,1.07465,1.04145,1.04905,1287251.5587
15.11.2009 19:00:00.000 GMT-0500,1.04885,1.07325,1.04255,1.06925,966739.9220000001
22.11.2009 19:00:00.000 GMT-0500,1.06930,1.07490,1.04463,1.05955,784599.3467
29.11.2009 19:00:00.000 GMT-0500,1.05935,1.06135,1.04055,1.05625,988355.9748
06.12.2009 19:00:00.000 GMT-0500,1.05625,1.06700,1.04780,1.05870,1067679.1974
13.12.2009 19:00:00.000 GMT-0500,1.05870,1.07460,1.05520,1.06700,1105826.2715
20.12.2009 19:00:00.000 GMT-0500,1.06700,1.06985,1.04475,1.04815,770812.0967000001
27.12.2009 19:00:00.000 GMT-0500,1.04835,1.05775,1.03650,1.04715,587967.3622000001
03.01.2010 19:00:00.000 GMT-0500,1.04715,1.05165,1.02640,1.02795,992011.4415000001
10.01.2010 19:00:00.000 GMT-0500,1.02795,1.04135,1.02235,1.02930,954695.3458
17.01.2010 19:00:00.000 GMT-0500,1.02930,1.06020,1.02453,1.05655,935200.4063
