Local time,Open,High,Low,Close,Volume
31.05.2014 20:00:00.000 GMT-0400,1.36359,1.36977,1.35030,1.36914,4533914.0446999995
30.06.2014 20:00:00.000 GMT-0400,1.36913,1.37004,1.33669,1.33889,4338171.025599999
31.07.2014 20:00:00.000 GMT-0400,1.33889,1.34447,1.31245,1.31266,2781482.8155
31.08.2014 20:00:00.000 GMT-0400,1.31267,1.31599,1.25710,1.26279,3963996.2003999995
30.09.2014 20:00:00.000 GMT-0400,1.26280,1.28865,1.24860,1.25220,4683595.5099
31.10.2014 20:00:00.000 GMT-0400,1.25067,1.25985,1.23580,1.24366,3815306.1746
30.11.2014 19:00:00.000 GMT-0500,1.24368,1.25699,1.20968,1.20976,3325914.6501999996
31.12.2014 19:00:00.000 GMT-0500,1.21038,1.21073,1.10979,1.12850,3878792.6152999997
31.01.2015 19:00:00.000 GMT-0500,1.13112,1.15338,1.11756,1.11933,3080191.8795000003
28.02.2015 19:00:00.000 GMT-0500,1.11808,1.12405,1.04624,1.07399,4399941.3079
31.03.2015 20:00:00.000 GMT-0400,1.07398,1.12662,1.05203,1.12116,4523486.7679
30.04.2015 20:00:00.000 GMT-0400,1.12117,1.14669,1.08192,1.09571,4575675.3233
31.05.2015 20:00:00.000 GMT-0400,1.09571,1.14364,1.08873,1.11332,4741174.380799999
30.06.2015 20:00:00.000 GMT-0400,1.11318,1.12157,1.08086,1.09830,4305450.846
31.07.2015 20:00:00.000 GMT-0400,1.09705,1.17139,1.08481,1.12240,3845632.2572
31.08.2015 20:00:00.000 GMT-0400,1.12240,1.14599,1.10873,1.11704,3930714.1195999994
30.09.2015 20:00:00.000 GMT-0400,1.11704,1.14950,1.08969,1.10033,3666301.4281999995
31.10.2015 20:00:00.000 GMT-0400,1.10354,1.10525,1.05579,1.05697,3681192.4028
30.11.2015 19:00:00.000 GMT-0500,1.05696,1.10596,1.05220,1.08564,4122363.9514999995
31.12.2015 19:00:00.000 GMT-0500,1.08730,1.09846,1.07107,1.08253,5452746.887699999
31.01.2016 19:00:00.000 GMT-0500,1.08253,1.13762,1.08242,1.08853,7231979.063099999
29.02.2016 19:00:00.000 GMT-0500,1.08853,1.14118,1.08222,1.13785,7163292.002899999
31.03.2016 20:00:00.000 GMT-0400,1.13785,1.14649,1.12150,1.14503,5293479.7875
30.04.2016 20:00:00.000 GMT-0400,1.14593,1.16162,1.10978,1.11340,4639671.0472
31.05.2016 20:00:00.000 GMT-0400,1.11339,1.14278,1.09116,1.11030,4950154.396899999
30.06.2016 20:00:00.000 GMT-0400,1.11029,1.11974,1.09519,1.11671,10402134.614599999
31.07.2016 20:00:00.000 GMT-0400,1.11672,1.13663,1.10458,1.11562,19854570.290999997
31.08.2016 20:00:00.000 GMT-0400,1.11564,1.13269,1.11230,1.12392,25908900.769600004
30.09.2016 20:00:00.000 GMT-0400,1.12287,1.12442,1.08511,1.09707,17507060.2365
31.10.2016 20:00:00.000 GMT-0400,1.09708,1.12995,1.05180,1.05903,5719702.597999998
30.11.2016 19:00:00.000 GMT-0500,1.05903,1.08734,1.03523,1.05150,4438781.544
31.12.2016 19:00:00.000 GMT-0500,1.05148,1.08122,1.03403,1.08008,5100222.155
31.01.2017 19:00:00.000 GMT-0500,1.08008,1.08288,1.04938,1.05692,4606581.9983
28.02.2017 19:00:00.000 GMT-0500,1.05691,1.09058,1.04948,1.06528,4757490.2939
31.03.2017 20:00:00.000 GMT-0400,1.06594,1.09507,1.05698,1.09057,3360226.4573999993
30.04.2017 20:00:00.000 GMT-0400,1.09057,1.12682,1.08390,1.12390,4090143.0529
31.05.2017 20:00:00.000 GMT-0400,1.12389,1.14455,1.11188,1.14251,4279371.095899999
30.06.2017 20:00:00.000 GMT-0400,1.14175,1.18454,1.13123,1.18208,4312015.847
31.07.2017 20:00:00.000 GMT-0400,1.18207,1.20701,1.16622,1.19092,5205387.5978999995
31.08.2017 20:00:00.000 GMT-0400,1.19090,1.20923,1.17171,1.18137,5474970.9632
30.09.2017 20:00:00.000 GMT-0400,1.17886,1.18797,1.15741,1.16518,4466644.869899999
31.10.2017 20:00:00.000 GMT-0400,1.16518,1.19611,1.15539,1.18979,4210129.507
30.11.2017 19:00:00.000 GMT-0500,1.18980,1.20254,1.17174,1.19985,3974563.417
31.12.2017 19:00:00.000 GMT-0500,1.20102,1.25373,1.19156,1.24168,5666184.1289
31.01.2018 19:00:00.000 GMT-0500,1.24168,1.25553,1.21878,1.21915,5702725.1737
28.02.2018 19:00:00.000 GMT-0500,1.21915,1.24765,1.21546,1.23200,5420510.428599999
31.03.2018 20:00:00.000 GMT-0400,1.23199,1.24136,1.20556,1.20815,4927902.9671
30.04.2018 20:00:00.000 GMT-0400,1.20815,1.20828,1.15099,1.16922,5947425.5868999995
31.05.2018 20:00:00.000 GMT-0400,1.16922,1.18516,1.15082,1.16847,5482084.322699999
30.06.2018 20:00:00.000 GMT-0400,1.16747,1.17906,1.15748,1.16890,5503991.078499999
31.07.2018 20:00:00.000 GMT-0400,1.16890,1.17334,1.13009,1.15997,5402833.527000001
31.08.2018 20:00:00.000 GMT-0400,1.15961,1.18153,1.15260,1.16052,4413700.2705
30.09.2018 20:00:00.000 GMT-0400,1.16052,1.16246,1.13020,1.13145,5512784.7521
31.10.2018 20:00:00.000 GMT-0400,1.13146,1.14995,1.12156,1.13164,5618525.923099999
30.11.2018 19:00:00.000 GMT-0500,1.13499,1.14859,1.12699,1.14627,6382576.491699999
31.12.2018 19:00:00.000 GMT-0500,1.14598,1.15697,1.12892,1.14482,8913802.4383
31.01.2019 19:00:00.000 GMT-0500,1.14482,1.14884,1.12340,1.13730,7759007.3061999995
28.02.2019 19:00:00.000 GMT-0500,1.13731,1.14480,1.11764,1.12231,7512566.715299999
31.03.2019 20:00:00.000 GMT-0400,1.12231,1.13239,1.11111,1.12157,8060075.631499999
30.04.2019 20:00:00.000 GMT-0400,1.12157,1.12647,1.11070,1.11678,7556746.995599999
31.05.2019 20:00:00.000 GMT-0400,1.11607,1.14119,1.11601,1.13601,7104340.1497
30.06.2019 20:00:00.000 GMT-0400,1.13601,1.13640,1.10600,1.10715,6053112.0015
31.07.2019 20:00:00.000 GMT-0400,1.10715,1.12497,1.09632,1.09880,6740533.3983
31.08.2019 20:00:00.000 GMT-0400,1.09893,1.11094,1.08847,1.08993,3392026.5192
30.09.2019 20:00:00.000 GMT-0400,1.08992,1.11793,1.08790,1.11561,3989123.0445
31.10.2019 20:00:00.000 GMT-0400,1.11559,1.11753,1.09811,1.10150,2523858.4638000005
30.11.2019 19:00:00.000 GMT-0500,1.10229,1.12391,1.10029,1.12072,2809583.1073
31.12.2019 19:00:00.000 GMT-0500,1.12120,1.12245,1.09923,1.10944,3429340.9354
31.01.2020 19:00:00.000 GMT-0500,1.10939,1.10939,1.07778,1.10251,3192729.4258999997
29.02.2020 19:00:00.000 GMT-0500,1.10423,1.14954,1.06357,1.10259,6179632.5194999995
31.03.2020 20:00:00.000 GMT-0400,1.10260,1.10361,1.07271,1.09448,5358695.015
30.04.2020 20:00:00.000 GMT-0400,1.09447,1.11451,1.07665,1.11156,4600134.958
31.05.2020 20:00:00.000 GMT-0400,1.11155,1.14224,1.11004,1.12335,5289645.537999999
30.06.2020 20:00:00.000 GMT-0400,1.12336,1.19087,1.11848,1.17753,6588309.841100001
31.07.2020 20:00:00.000 GMT-0400,1.17725,1.19660,1.16959,1.19367,10751183.8352
31.08.2020 20:00:00.000 GMT-0400,1.19368,1.20113,1.16121,1.17232,21356581.008899998
30.09.2020 20:00:00.000 GMT-0400,1.17234,1.18807,1.16400,1.16431,22271816.1631
31.10.2020 20:00:00.000 GMT-0400,1.16498,1.20032,1.16026,1.19374,11039613.158100003
30.11.2020 19:00:00.000 GMT-0500,1.19372,1.23101,1.19353,1.22141,5103936.5411
31.12.2020 19:00:00.000 GMT-0500,1.22396,1.23494,1.20535,1.21227,3724878.8449
31.01.2021 19:00:00.000 GMT-0500,1.21225,1.22433,1.19522,1.20903,2760924.6027999995
28.02.2021 19:00:00.000 GMT-0500,1.20905,1.21132,1.17040,1.17270,3408297.9812
31.03.2021 20:00:00.000 GMT-0400,1.17271,1.21498,1.17125,1.20169,1974654.8157
30.04.2021 20:00:00.000 GMT-0400,1.20309,1.22664,1.19859,1.22325,2096848.068
31.05.2021 20:00:00.000 GMT-0400,1.22325,1.22542,1.18450,1.18558,1978905.2866999998
30.06.2021 20:00:00.000 GMT-0400,1.18559,1.19085,1.17518,1.18667,1945691.1019000001
31.07.2021 20:00:00.000 GMT-0400,1.18641,1.18996,1.16638,1.18098,1297478.9745
31.08.2021 20:00:00.000 GMT-0400,1.18098,1.19090,1.15624,1.15736,1671152.8445
30.09.2021 20:00:00.000 GMT-0400,1.15735,1.16921,1.15242,1.15562,1647483.5141999999
31.10.2021 20:00:00.000 GMT-0400,1.15562,1.16164,1.11859,1.13299,1995959.1257000002
30.11.2021 19:00:00.000 GMT-0500,1.13298,1.13863,1.12215,1.13667,1825828.5613
31.12.2021 19:00:00.000 GMT-0500,1.13690,1.14827,1.11213,1.12292,1829750.1007999997
31.01.2022 19:00:00.000 GMT-0500,1.12293,1.14948,1.11062,1.12141,2225104.8203
28.02.2022 19:00:00.000 GMT-0500,1.12140,1.12329,1.08059,1.10726,4363751.5611
31.03.2022 20:00:00.000 GMT-0400,1.10727,1.10757,1.04710,1.05409,4076156.1406
30.04.2022 20:00:00.000 GMT-0400,1.05444,1.07867,1.03496,1.07340,5099983.737499999
31.05.2022 20:00:00.000 GMT-0400,1.07340,1.07738,1.03590,1.04783,4908191.049599999
30.06.2022 20:00:00.000 GMT-0400,1.04783,1.04783,0.99521,1.02102,5957156.193299999
31.07.2022 20:00:00.000 GMT-0400,1.02102,1.03685,0.99002,1.00380,10357078.2406
31.08.2022 20:00:00.000 GMT-0400,1.00380,1.01977,0.95357,0.98013,13021892.795
30.09.2022 20:00:00.000 GMT-0400,0.97933,1.00934,0.96315,0.98856,14481717.181700002
31.10.2022 20:00:00.000 GMT-0400,0.98856,1.04967,0.97299,1.04229,13322659.765900003
30.11.2022 19:00:00.000 GMT-0500,1.04228,1.07361,1.03929,1.07026,10272766.170800002
31.12.2022 19:00:00.000 GMT-0500,1.06970,1.09293,1.04823,1.08606,7957592.128199994
31.01.2023 19:00:00.000 GMT-0500,1.08605,1.10327,1.05328,1.05766,8147253.181900008
28.02.2023 19:00:00.000 GMT-0500,1.05767,1.09296,1.05158,1.08955,7761478.009712475
