Local time,Open,High,Low,Close,Volume
29.05.2007 20:00:00.000 GMT-0400,1.34511,1.34563,1.34079,1.34310,661319.625
30.05.2007 20:00:00.000 GMT-0400,1.34310,1.34710,1.34219,1.34528,663849.6875
31.05.2007 20:00:00.000 GMT-0400,1.34526,1.34602,1.33915,1.34406,506819.9063
01.06.2007 20:00:00.000 GMT-0400,1.34406,1.34406,1.34406,1.34406,0
02.06.2007 20:00:00.000 GMT-0400,1.34468,1.34473,1.34353,1.34420,274651.5
03.06.2007 20:00:00.000 GMT-0400,1.34422,1.34978,1.34317,1.34907,658113
04.06.2007 20:00:00.000 GMT-0400,1.34909,1.35515,1.34885,1.35157,662570.375
05.06.2007 20:00:00.000 GMT-0400,1.35162,1.35371,1.34844,1.34957,663013.5
06.06.2007 20:00:00.000 GMT-0400,1.34963,1.35113,1.34209,1.34247,659573.125
07.06.2007 20:00:00.000 GMT-0400,1.34251,1.34269,1.33225,1.33684,618281.5
08.06.2007 20:00:00.000 GMT-0400,1.33684,1.33684,1.33684,1.33684,0
09.06.2007 20:00:00.000 GMT-0400,1.33717,1.33729,1.33513,1.33559,92613
10.06.2007 20:00:00.000 GMT-0400,1.33557,1.33606,1.33325,1.33490,654331.6875
11.06.2007 20:00:00.000 GMT-0400,1.33496,1.33683,1.32981,1.33000,647280.1875
12.06.2007 20:00:00.000 GMT-0400,1.32997,1.33144,1.32621,1.33070,647115.6875
13.06.2007 20:00:00.000 GMT-0400,1.33067,1.33221,1.32789,1.33080,653253.8125
14.06.2007 20:00:00.000 GMT-0400,1.33077,1.33888,1.33047,1.33741,491663.5
15.06.2007 20:00:00.000 GMT-0400,1.33741,1.33741,1.33741,1.33741,0
16.06.2007 20:00:00.000 GMT-0400,1.33859,1.33880,1.33737,1.33855,278734.3125
17.06.2007 20:00:00.000 GMT-0400,1.33860,1.34178,1.33822,1.34147,642318.8125
18.06.2007 20:00:00.000 GMT-0400,1.34156,1.34343,1.33840,1.34229,635136.8125
19.06.2007 20:00:00.000 GMT-0400,1.34233,1.34360,1.33900,1.33967,641042.8125
