Local time,Open,High,Low,Close,Volume
13.09.2009 20:00:00.000 GMT-0400,1008.388,1023.591,993.181,1004.066,60366575.00259999
20.09.2009 20:00:00.000 GMT-0400,1004.058,1018.975,984.911,994.157,61570015.6689
27.09.2009 20:00:00.000 GMT-0400,994.268,1009.483,985.452,1001.844,50263506.174
04.10.2009 20:00:00.000 GMT-0400,1001.605,1060.872,1000.577,1051.506,49568953.991
11.10.2009 20:00:00.000 GMT-0400,1051.505,1069.961,1042.956,1053.389,49195407.8673
18.10.2009 20:00:00.000 GMT-0400,1053.321,1067.237,1047.739,1053.250,60973481.8935
25.10.2009 20:00:00.000 GMT-0400,1053.309,1059.554,1025.882,1042.559,63353898.525299996
01.11.2009 19:00:00.000 GMT-0500,1042.465,1099.266,1042.321,1097.072,51862187.8625
08.11.2009 19:00:00.000 GMT-0500,1097.103,1125.253,1094.980,1124.153,50359295.36800001
15.11.2009 19:00:00.000 GMT-0500,1124.150,1157.938,1122.087,1157.663,53126221.6568
22.11.2009 19:00:00.000 GMT-0500,1157.672,1194.676,1139.535,1170.243,49985270.5002
29.11.2009 19:00:00.000 GMT-0500,1169.531,1225.940,1148.512,1156.977,51911777.0196
06.12.2009 19:00:00.000 GMT-0500,1157.255,1168.174,1109.484,1113.005,53411410.8086
13.12.2009 19:00:00.000 GMT-0500,1113.049,1141.209,1094.491,1114.045,53568688.8694
20.12.2009 19:00:00.000 GMT-0500,1113.956,1117.727,1074.195,1107.275,44670520.0672
27.12.2009 19:00:00.000 GMT-0500,1107.506,1113.343,1085.598,1095.404,54901342.8688
03.01.2010 19:00:00.000 GMT-0500,1094.345,1156.543,1092.987,1153.500,90791294.0978
10.01.2010 19:00:00.000 GMT-0500,1153.164,1160.949,1119.245,1132.016,89117735.8628
17.01.2010 19:00:00.000 GMT-0500,1132.005,1141.058,1081.867,1095.015,92923565.38780001
24.01.2010 19:00:00.000 GMT-0500,1094.629,1103.651,1074.105,1083.366,102323201.17940001
31.01.2010 19:00:00.000 GMT-0500,1083.053,1124.254,1044.703,1065.287,94132531.6429
07.02.2010 19:00:00.000 GMT-0500,1065.234,1097.383,1061.330,1095.106,87611589.49149999
