Local time,Open,High,Low,Close,Volume
29.02.2016 19:00:00.000 GMT-0500,1240.340,1284.189,1208.068,1231.692,2200408127.9040003
31.03.2016 20:00:00.000 GMT-0400,1231.692,1296.652,1208.999,1292.138,2084906815.7672002
30.04.2016 20:00:00.000 GMT-0400,1290.480,1303.655,1199.732,1216.689,2244716771.841
31.05.2016 20:00:00.000 GMT-0400,1216.642,1358.229,1205.909,1321.720,1847821325.5404
30.06.2016 20:00:00.000 GMT-0400,1321.719,1375.081,1310.759,1349.039,1587866981.5064
31.07.2016 20:00:00.000 GMT-0400,1349.039,1367.198,1304.358,1309.601,1586588953.7337003
31.08.2016 20:00:00.000 GMT-0400,1309.601,1352.558,1302.452,1314.998,1589450386.7030003
30.09.2016 20:00:00.000 GMT-0400,1318.429,1319.619,1241.388,1276.090,1100396328.0917
31.10.2016 20:00:00.000 GMT-0400,1276.089,1337.308,1170.718,1172.348,1520099860.5493
30.11.2016 19:00:00.000 GMT-0500,1172.411,1188.062,1122.839,1150.312,1107117842.3614001
31.12.2016 19:00:00.000 GMT-0500,1150.000,1219.931,1146.039,1211.591,1365298323.8695998
31.01.2017 19:00:00.000 GMT-0500,1211.539,1263.831,1198.148,1245.948,1335736512.7206
28.02.2017 19:00:00.000 GMT-0500,1245.918,1261.012,1194.848,1248.358,1425409179.2703
31.03.2017 20:00:00.000 GMT-0400,1247.378,1295.422,1243.691,1270.201,1090036170.4826999
30.04.2017 20:00:00.000 GMT-0400,1270.301,1274.072,1214.259,1268.658,1180922426.8200002
31.05.2017 20:00:00.000 GMT-0400,1268.642,1296.058,1236.001,1240.411,1139340451.5982
30.06.2017 20:00:00.000 GMT-0400,1241.621,1271.129,1204.832,1267.481,1040875625.4912001
31.07.2017 20:00:00.000 GMT-0400,1267.482,1325.951,1251.488,1321.218,1445380047.0829003
31.08.2017 20:00:00.000 GMT-0400,1321.208,1357.498,1275.751,1278.502,1803859124.8988
30.09.2017 20:00:00.000 GMT-0400,1279.541,1306.012,1260.581,1269.939,2219104080.2003
31.10.2017 20:00:00.000 GMT-0400,1269.939,1299.168,1265.469,1274.898,2493813438.1772
30.11.2017 19:00:00.000 GMT-0500,1274.901,1307.552,1236.461,1302.622,2049753841.4000006
31.12.2017 19:00:00.000 GMT-0500,1302.922,1366.002,1302.231,1345.222,2298169088.9596
31.01.2018 19:00:00.000 GMT-0500,1345.218,1361.682,1307.018,1317.349,2079320548.4153
28.02.2018 19:00:00.000 GMT-0500,1317.341,1356.788,1302.758,1325.071,1345893443.5247998
31.03.2018 20:00:00.000 GMT-0400,1325.742,1365.172,1310.168,1315.069,731140379.4885001
30.04.2018 20:00:00.000 GMT-0400,1315.089,1325.901,1282.029,1299.338,678104652.1068
31.05.2018 20:00:00.000 GMT-0400,1299.338,1309.271,1245.918,1252.529,681496713.5189999
30.06.2018 20:00:00.000 GMT-0400,1251.521,1265.868,1211.509,1223.888,895443552.9113998
31.07.2018 20:00:00.000 GMT-0400,1223.898,1224.718,1160.168,1200.737,976208563.2084002
31.08.2018 20:00:00.000 GMT-0400,1200.138,1212.609,1180.718,1190.868,792620652.6754
30.09.2018 20:00:00.000 GMT-0400,1190.878,1243.378,1182.542,1215.970,1019313933.6705
31.10.2018 20:00:00.000 GMT-0400,1216.000,1237.328,1196.195,1222.025,763536374.9265001
30.11.2018 19:00:00.000 GMT-0500,1222.948,1283.998,1221.205,1282.185,696005672.3955001
31.12.2018 19:00:00.000 GMT-0500,1282.295,1326.248,1276.565,1320.995,688358532.0413998
31.01.2019 19:00:00.000 GMT-0500,1320.995,1346.655,1302.288,1314.138,528276821.1215999
28.02.2019 19:00:00.000 GMT-0500,1314.155,1324.448,1280.485,1291.708,712091122.9107
31.03.2019 20:00:00.000 GMT-0400,1291.718,1310.518,1266.198,1283.105,585116584.4202
30.04.2019 20:00:00.000 GMT-0400,1283.105,1306.878,1266.195,1305.295,840890715.5991002
31.05.2019 20:00:00.000 GMT-0400,1306.918,1439.138,1305.835,1391.988,1090398754.9543
30.06.2019 20:00:00.000 GMT-0400,1391.965,1452.888,1381.715,1412.125,1003996797.0848004
31.07.2019 20:00:00.000 GMT-0400,1412.125,1555.048,1400.418,1519.998,1195850454.3307
31.08.2019 20:00:00.000 GMT-0400,1528.325,1556.958,1464.445,1473.555,1203781213.2835
30.09.2019 20:00:00.000 GMT-0400,1473.565,1519.488,1459.008,1512.218,1434783880.5317996
31.10.2019 20:00:00.000 GMT-0400,1512.318,1515.938,1445.545,1463.448,984665290.2066998
30.11.2019 19:00:00.000 GMT-0500,1464.048,1525.235,1453.885,1516.915,907923268.7951999
31.12.2019 19:00:00.000 GMT-0500,1518.768,1611.325,1517.115,1589.325,1353560041.7554004
31.01.2020 19:00:00.000 GMT-0500,1593.388,1689.255,1547.425,1585.435,1546301989.7937
29.02.2020 19:00:00.000 GMT-0500,1591.378,1703.318,1451.148,1578.638,2420118461.6089005
31.03.2020 20:00:00.000 GMT-0400,1578.538,1747.625,1571.765,1687.855,1232690813.0646002
30.04.2020 20:00:00.000 GMT-0400,1687.865,1765.018,1670.418,1739.705,1378530630.2311003
31.05.2020 20:00:00.000 GMT-0400,1739.715,1785.850,1670.745,1782.808,1561003347.6354
30.06.2020 20:00:00.000 GMT-0400,1782.808,1984.218,1757.438,1975.568,1571949804.0081997
31.07.2020 20:00:00.000 GMT-0400,1978.898,2074.798,1862.318,1967.758,1993019418.0012002
